8,116.14,5765.57,0.67,2.47,0.11,77.1,HBEFA3/PC_G_EU4,0,1838.95,veh6,50033135#1_0,67.2,24.2,!veh6!var#1,7.88,veh_passenger,0,23.736658,37.989843
8,117.15,4441.45,0.64,1.91,0.09,291.65,HBEFA3/PC_G_EU4,0,1416.64,veh7,1033862865#0_0,65.24,30.96,!veh7!var#1,5.53,veh_passenger,0,23.711974,37.971985
8,59.84,5852.83,0.41,2.33,0.1,189.34,HBEFA3/PC_G_EU4,0,1866.77,veh8,669874507_0,67.66,48.29,!veh8!var#1,15.05,veh_passenger,0,23.727646,37.990765
8,0,0,0,0,0,192.15,HBEFA3/PC_G_EU4,0,0,veh9,:305146749_0_0,68.7,6.23,!veh9!var#1,21.45,veh_passenger,0,23.747968,37.989689
9,41.71,27385.86,7.7,210.36,4.43,328.92,HBEFA3/Bus,0,8665.9,bus0,44463548_0,77.67,51.22,!bus0!var#1,8.18,bus_bus,0,23.7187,37.986275
9,28.48,14536.26,6.04,121.96,2.97,55.66,HBEFA3/Bus,0,4599.12,bus1,741245822#0_0,73.48,16.92,!bus1!var#1,4.87,bus_bus,0,23.737253,37.983023
9,20.17,5286.11,4.85,60.75,2.01,126.34,HBEFA3/Bus,0,1671.11,bus2,734712582#2_0,67.11,5.14,!bus2!var#1,0,bus_bus,4,23.713364,37.977221
9,21.93,12672.45,5.75,99.9,2.39,115.38,HBEFA3/Bus,0,4010.82,bus3,23217626#0_0,75.53,39.84,!bus3!var#1,13.86,bus_bus,0,23.709742,37.982375
9,21.47,9523.96,5.37,83.79,2.25,220,HBEFA3/Bus,0,3013.4,bus4,-98350950_0,71.22,12.1,!bus4!var#1,7.36,bus_bus,0,23.7459,37.985714
9,101.62,4590.86,0.51,1.03,0.18,239.32,HBEFA3/LDV_G_EU6,0,1464.43,motorcycle0,:355614987_0_0,65.72,8.86,!motorcycle0!var#1,12.92,motorcycle_motorcycle,0,23.713748,37.989372
9,286.37,8194.34,1.32,1.73,0.46,11.36,HBEFA3/LDV_G_EU6,0,2613.95,motorcycle1,10976420#1_0,70.2,27.12,!motorcycle1!var#1,10.77,motorcycle_motorcycle,0,23.724002,37.988647
9,106.41,4932.89,0.6,2.1,0.09,100.73,HBEFA3/PC_G_EU4,0,1573.37,veh0,11031664#3_0,65.69,11.19,!veh0!var#1,7.22,veh_passenger,0,23.722934,37.988531
